,pr_1m_0m_cross,mv_cross,btm_cross,mom_12m_1m_cross,ram_12m_0m_cross,vol_3m_cross,res_mom_12m_1m_0m_cross,res_vol_6m_3m_0m_cross,asset_turnover_cross,gpa_cross,rev_surp_cross,cash_at_cross,op_lev_cross,roe_cross,std_u_e_cross,ret_noa_cross,etm_cross,ia_mv_cross,ae_m_cross,ia_ta_cross,rc_a_cross,r_s_cross,r_a_cross,fred_ff_cross,t3m_cross,t6m_cross,t2y_cross,t3y_cross,t5y_cross,t7y_cross,t10y_cross,aaa_cross,baa_cross,snp500_pr_cross,wilshire500_pr_cross,ted_cross,t1y_ff_cross,t5y_ff_cross,t10y_t2y_cross,aaa_t10y_cross,baa_t10y_cross,aaa_ff_cross,baa_ff_cross,core_cpi_cross,core_pce_cross,core_ppi_cross,cpi_cross,pce_cross,ppi_cross,trimmed_pce_cross,unemploy_cross,retail_mfr_cross,m1_cross,m2_cross,export_growth_cross,import_growth_cross,real_gig_cross,real_pig_cross,federal_tg_cross,real_gdp_cross,corporate_tg_cross,industrial_prod_cross,home_pr_cross,wti_cross,capa_util_cross,snp500_pe_cross,snp500_vol_cross,pr_1m_0m_serial,mv_serial,btm_serial,mom_12m_1m_serial,ram_12m_0m_serial,vol_3m_serial,res_mom_12m_1m_0m_serial,res_vol_6m_3m_0m_serial,asset_turnover_serial,gpa_serial,rev_surp_serial,cash_at_serial,op_lev_serial,roe_serial,std_u_e_serial,ret_noa_serial,etm_serial,ia_mv_serial,ae_m_serial,ia_ta_serial,rc_a_serial,r_s_serial,r_a_serial,fred_ff_serial,t3m_serial,t6m_serial,t2y_serial,t3y_serial,t5y_serial,t7y_serial,t10y_serial,aaa_serial,baa_serial,snp500_pr_serial,wilshire500_pr_serial,ted_serial,t1y_ff_serial,t5y_ff_serial,t10y_t2y_serial,aaa_t10y_serial,baa_t10y_serial,aaa_ff_serial,baa_ff_serial,core_cpi_serial,core_pce_serial,core_ppi_serial,cpi_serial,pce_serial,ppi_serial,trimmed_pce_serial,unemploy_serial,retail_mfr_serial,m1_serial,m2_serial,export_growth_serial,import_growth_serial,real_gig_serial,real_pig_serial,federal_tg_serial,real_gdp_serial,corporate_tg_serial,industrial_prod_serial,home_pr_serial,wti_serial,capa_util_serial,snp500_pe_serial,snp500_vol_serial
t10y_t2y_serial,-0.013740558,-0.005584122,0.011398646,-0.011558576,-0.007994313,-0.015849533,0.009133643,-0.015552306,0.010596148,-0.01141648,-0.0025365443,0.0017539077,-0.009490435,0.0023948485,0.0002779856,-0.0029415882,0.0015905722,0.0002380336,-0.00044798575,0.0017077615,-0.002317513,0.0038274003,0.0011678071,-0.00432362,-0.015274375,-0.012318715,-0.011301286,-0.00067021046,-0.0070680017,-0.004328906,0.0054846182,0.0028951715,0.0067978087,0.0065589678,0.011209732,0.0037849469,-0.0059348377,0.0052931625,-0.0023388609,-0.01174953,0.0010036738,-0.00165277,0.018954873,-0.00030515733,-0.00036985695,0.0026784895,-0.007061151,0.00046145773,-0.001412798,-0.014164916,0.012578189,-0.0048503727,0.022871453,0.004245388,-0.008214736,0.011439928,0.011723073,0.010655743,0.0015161043,0.004443731,-0.027816245,-0.010341666,0.009716246,0.003944205,0.007944463,0.00046665128,0.0038907307,-0.016543778,-0.007245277,0.01904523,-0.02372963,-0.013890375,-0.032103144,0.0105652595,-0.021457488,0.0036481093,-0.013699536,-0.004059169,0.0053813206,0.00046816887,-0.0046764454,-0.0058960128,-0.0013657955,0.014838142,0.01525255,0.010677046,0.007341862,-0.0011976653,0.00915267,-0.008946759,-0.00545318,-0.011823862,-0.017919553,-0.004396299,0.0038061629,-0.009922249,-0.008897981,0.0020693887,0.0040835235,0.01333148,0.007860251,0.009297336,0.005588072,-0.011319133,0.0097356485,0.011017907,0.0026441843,0.004024103,0.0024238268,0.0046538743,-0.006971536,-0.003046364,-0.006114348,-0.012675844,-0.008262435,-0.008006512,-0.008795854,0.011240114,-0.0036497954,0.022670878,0.0057640756,-0.00041534647,-0.0012831297,-0.0016209807,0.020056078,-0.0016420782,0.009709239,-0.027237609,-0.012282598,0.004460723,0.0054765306,0.0038685158,0.0010073486,-0.0011676287
aaa_t10y_serial,-0.021231564,-0.016738864,-0.0055176085,0.00013351615,0.033835217,0.011809864,0.004556729,0.011649466,-0.0024382437,0.024343256,0.018520368,0.0055698347,0.0027509641,0.020784186,0.0032418165,0.0034535802,0.008444127,0.0037213503,0.009063415,0.011100182,0.001937109,0.01651982,0.005235507,0.008246306,-0.009804391,-0.0036932721,0.0005003332,-0.0033390317,-0.012580582,6.8043184e-05,-0.0077697714,-0.008733297,0.0016637174,0.015601273,0.030469907,0.0032355024,-0.01220948,-0.006336729,-0.0002332477,0.005640223,0.011016922,-0.009374498,-0.00460701,0.0050742663,0.004368124,0.017068373,-0.00095973467,-0.00092999404,-0.002031325,0.017927574,-0.003193054,-0.0062350594,0.009291729,0.007880968,0.0002928048,-0.016171796,0.019182988,-0.022077892,0.0102017205,-0.0040301266,0.01035027,-0.032615814,0.004265728,-0.009480796,0.0034390036,-0.01500916,-0.0057866396,0.06868408,-0.008593324,-0.0054347483,-0.046889994,0.009192788,0.013593668,-0.005645555,-0.0037778374,0.012360533,0.0076247333,0.01046959,0.0031971913,0.010045946,0.023302842,0.008186783,0.012930226,-0.0019175322,-0.012768455,-0.004466984,-0.02633322,-0.025387999,0.008033014,-0.012784061,0.01012886,0.021446101,0.0028793837,-0.005163104,0.004136085,0.004219222,0.011841493,0.0023931786,0.0020773835,-0.013435753,0.03218381,0.022128344,-0.0023053125,-0.012760866,0.015244586,-0.008367589,-0.013920657,0.004887118,0.0028096277,-0.022109546,-0.012026314,-0.0013019352,0.0072049056,-0.004691435,-0.008960667,-0.0018331893,0.01709953,-0.008769754,-0.021519594,-0.006341617,-0.0112463,-0.00325608,-0.011130304,0.010255124,-0.0123578645,0.0034695237,0.013357699,0.019513626,-0.039658587,0.0065256963,-0.012290867,-0.005010842,-0.018754562,-0.00905396
baa_t10y_serial,-0.0009275337,-0.011363678,-0.00087492773,-0.006076029,-0.0010783272,0.014138673,0.004167892,0.0065310993,-0.0018266134,0.000283984,0.009281991,-0.010533494,0.004494665,0.0071663335,0.0005414671,-0.00031648402,0.008757724,0.0017022965,-0.0012256755,0.0049776942,0.0018817555,0.00876646,0.0017408342,0.0009038114,0.00801336,0.004923718,0.014804005,0.002801996,0.0015439518,0.0019054273,0.0063383714,-0.009633154,-0.0076491777,0.010446077,0.010312756,0.00025622232,-0.015938949,0.000744323,-0.0056776074,0.013102633,0.009123559,-0.011692272,-0.00039196678,0.0061619035,-0.0021335937,0.0018159074,0.0065797744,0.0005438173,0.0042822193,0.0049599707,0.0075824987,-0.0036918495,0.0043390947,0.008284931,0.007620169,0.002375904,0.002866857,-0.006148251,0.00471288,0.008236987,-0.0018350123,-0.01611684,0.01181035,-0.004377536,-0.007171997,-0.016992977,0.0040510525,0.020419257,-0.008367089,-0.002769342,-0.004814184,0.015273027,0.009043249,0.0019158227,0.0049295695,0.00037708477,-0.017184753,-9.928411e-05,0.018407019,-0.006048548,-0.006240354,-0.008280964,0.0075226305,0.00020798063,0.013204648,-0.0023122954,-0.007943456,0.0033740578,0.0018285649,0.010754979,0.0035809346,0.011670794,0.005002403,0.0018015603,0.0015329476,0.00048433663,-0.0019294446,0.003556708,-0.010118422,-0.0115333,0.012358635,0.010057944,0.017919328,-0.013978886,-0.0005794457,-0.005371499,-0.0050657187,-0.00014231389,-0.005919936,-0.008487477,0.0031446128,-0.00790102,0.00016399857,0.006318707,0.0013581467,-0.001772166,-0.00062167714,0.003491262,-0.011006996,0.010312435,0.0047800075,-0.0031770363,0.0027949153,-0.0003095772,-0.0051253666,0.0040285517,0.0076936632,-0.0052951644,-0.013003242,0.011957719,-0.0072215092,0.009162296,-0.008009156,-0.009717977
aaa_ff_serial,0.006546897,-0.007982268,-0.006332073,-0.0043617277,-0.012411331,0.007899426,-0.005219334,0.00042616588,-0.012053733,-0.007016209,-0.00087706547,-0.019816717,-0.0039819987,-0.0018693627,0.00036154105,-0.020007916,-0.0018998156,-0.005664105,-0.011986706,-0.0084462175,-0.005173645,-0.008068464,-0.015157767,0.009964925,0.020825772,0.004393707,0.0075888042,0.012162261,0.010743362,0.0072655375,0.004022633,-0.0028506198,-0.0007256507,0.0034476626,-0.0060346797,0.0079160575,-0.0026008624,-0.0031521565,-0.015982676,-0.006888708,-0.0063039763,-0.0086894585,0.0017824162,-0.0063109384,-0.016194584,-0.0025973925,0.003120943,-0.005840963,0.0033269464,-4.9941707e-05,-0.011935837,-0.0015893729,0.007086927,-0.011415948,0.001092518,0.0031884157,0.007474226,-0.008687974,-0.0015395016,0.010267055,-0.0016784216,-0.0093953265,-0.010096246,-0.0038442146,0.006566834,-0.016563956,-0.0048977737,-0.003953799,-0.0073319245,-0.007729108,0.015856145,0.017882846,-0.0068473676,0.0074584,-0.0014429442,-0.0060668997,-0.0070871296,-0.005625984,0.011450515,-0.0054220054,-0.008288625,0.0033475016,-0.027377894,-0.0021267948,0.0047837314,-0.024356192,-0.011574638,0.011304143,-0.0018130888,-0.018778548,0.009673125,0.009744867,0.008967942,0.011841523,0.011627822,0.014698716,0.0092192395,0.0016613705,-0.0046378956,0.006429662,-0.0059576966,0.0049546673,0.013033468,-0.005205222,0.0033479836,-0.0036631424,-0.0026555732,0.00081577897,-0.012794226,0.0026755133,0.00638475,-0.012700471,0.010737558,0.0071343095,-0.008434747,0.0043423846,0.0008410183,-0.0059084864,0.004594552,0.011145629,-0.005969995,0.011927987,0.005390215,0.0012532056,0.004463081,-0.004078235,0.005658075,-0.0025884125,-0.00949715,-0.0038852275,-0.0049007055,-0.007815992,-0.0035695238,0.002971368
baa_ff_serial,-0.0030844046,0.004366399,0.011105558,-0.010754193,-0.020219354,-0.008270686,0.008798957,-0.01706231,-0.00488179,-0.0043301075,-0.0064762733,-0.017629366,-0.012413174,0.00853684,0.011296906,-0.0052221254,0.01112415,-0.0047090543,-0.0057654786,-0.006190389,-0.0050599617,0.0061404463,-0.0030074413,-0.005669685,0.0070908437,-0.003738904,0.010628866,-0.0002442501,0.0017590807,-0.003374208,0.0049778665,0.008396428,0.01494441,-0.0072445516,-0.012907933,0.023463028,0.0028078388,-0.0011223954,-0.0008860345,-0.007716603,0.0031179984,0.002652123,0.0075671463,-0.0016328228,-0.008578756,-0.010064708,-0.0022082252,-0.0030371998,0.002270193,0.0073714685,-0.0013495309,-0.0007714724,0.0072273784,0.008393829,-0.007336527,-0.010412468,0.0006855605,-0.0025668351,-0.0004705276,-0.0015518946,-0.015255534,-0.0087175695,0.0130576985,-0.007579051,0.0020550396,-0.01443168,0.008372424,-0.047442123,-0.0046238173,-0.0003487727,0.026636848,0.025942752,-0.038028065,0.00067771715,-0.02511167,-0.004027053,-0.0062342277,-0.013628232,0.02564681,-0.025328467,-0.0016189299,-0.00013777334,0.02210133,0.0012892754,0.00024825166,-0.0002796239,0.01926238,0.009578805,0.0020153595,0.0065847905,-0.00019315386,-0.006898808,-0.0032634903,0.000873949,-0.008995548,-0.0008136383,-0.00051905453,0.0032425923,0.013160804,0.019368026,-0.019780215,-0.021531245,0.028833428,-0.0005863559,0.002716222,-0.002326897,0.003773642,0.0074472576,-0.0006625045,0.01638244,-0.0010053694,-0.01419892,-0.004240037,-0.00076665956,-0.0072616804,-0.004842056,-0.0086427275,0.0026646538,-0.0024149371,0.015609469,0.018592643,-0.0039583207,-0.004431254,0.0028641832,-0.013225575,0.0018271973,0.0003971561,-0.014055875,-0.0008933334,0.023463858,-0.007213882,0.004460197,-0.00994028,0.011978004
core_cpi_serial,-0.0034396993,0.004085519,-0.008010069,0.008298735,0.015096477,0.016181394,-0.0030574368,0.01746843,-0.007266619,0.0154201165,0.005075962,0.0056913015,0.011656965,-0.0057087415,-0.001405051,0.011406547,0.0019799,0.0023812598,0.0077752126,0.0046569738,0.0016442003,0.0044227284,-0.0010884048,0.0056012636,0.006118746,0.008583703,-0.0007490193,-0.0055756574,-0.0050008562,-0.0026141333,-0.009432805,-0.00013746001,-0.010601545,-0.011185667,-0.0028835165,-0.00046603451,0.00064348656,0.004978013,-0.0018638194,-0.000695335,0.0028704507,-0.008756149,-0.012441455,-0.003928608,-0.00018130365,-0.0050344947,0.010117411,0.0035409688,0.001123467,0.0059471214,-0.012223454,-0.0020440726,-0.00697973,9.168987e-05,-0.002403432,-0.014939618,0.0016906438,-0.013166111,-0.0027087694,0.002951938,0.012528897,-0.003771375,-0.0044633704,-0.0042854967,0.0054010716,-0.0048231804,-0.00611886,0.016126867,-0.0049288315,-0.010103032,-0.010244364,0.008953459,0.03625305,-0.009652341,0.016990878,-0.0008970805,0.014666193,-0.00043838285,-0.003763706,0.021055486,-0.0062563717,-0.0025751085,0.0041137007,-0.016519975,-0.015455019,0.005671041,-0.008256692,-0.02275066,0.0028540504,0.007185453,0.0025403553,0.020542167,0.010347875,0.0053476584,0.008642402,0.0046048122,0.0011644318,0.0070022815,-0.004283887,-0.0009889733,-0.006294254,-0.003351394,0.003689275,0.0007096143,-0.0051016524,-0.005443309,-0.011730972,0.0001920936,-0.01057977,-0.01262077,-0.00097294926,0.0051537636,0.00092970143,0.012652989,-0.002068679,0.005717176,0.005094008,0.0030465794,-0.0041094753,-0.019527417,-0.006249083,-0.006514981,-0.005292607,0.005417106,-0.005511523,0.0064235646,0.002723521,0.0077536996,0.0048283744,0.0049035493,2.660841e-05,-0.0053993794,-0.009250154,0.002721479
core_pce_serial,-0.0010954691,0.010994302,-0.0031013787,0.024553476,0.0140384855,0.0009026594,-0.007637853,0.017407998,-0.006838939,-0.0010655967,-0.00019917102,0.01929329,0.019167311,-0.0040276595,-0.008350593,0.011476885,-0.0051959916,0.0030339134,0.0026870437,0.005066679,0.0060076923,-0.005744372,0.0043931175,-0.006807334,-0.016119624,-0.002122996,-0.0108183455,-0.0070948503,0.004194434,0.0022998215,-0.0009804433,0.0074717393,-0.0035177353,-0.016769147,-0.018383699,-0.023075668,0.011329302,0.0026931264,0.00797052,0.0039307093,-0.007668295,0.00030626566,0.0052498444,-0.0028583603,0.0063056173,-0.009268637,0.0010625878,0.0063451556,-0.0065924763,-0.0076365103,0.0036568819,0.005084816,-0.01954042,-0.0035684933,0.005462059,0.0016079478,-0.005916572,0.01258058,-0.0016630696,-0.009509017,0.01692714,0.028460171,-0.0020169362,0.0072195865,0.001375395,0.01477872,-0.007348898,0.006004959,0.017530827,-0.00031784736,0.017678143,-0.021035157,0.022124212,-0.0012913037,0.01986515,-0.012157739,0.0031702137,0.018170401,0.0001675426,0.016693505,0.01763384,0.0022493838,0.0073509696,0.018511357,-0.008800687,0.0018020053,0.004907763,0.0030514817,-0.016237125,0.008337491,0.0001976259,-0.0101744775,0.002537712,0.004270691,-0.005890251,0.004336515,-0.004224893,-0.00029674254,0.0062850574,-0.0052073565,-0.007842895,-0.009962157,-0.023938747,0.013430274,-0.007422691,-0.004721954,0.0006008224,-0.00332705,0.012002185,-0.0023914024,0.0032167127,0.013689568,0.005916203,0.0014519842,0.016648477,0.00042517978,0.0012560253,0.0046497923,0.0147748375,-0.020021893,-0.0034746192,-0.0013990491,-0.008664861,0.00025896553,0.009038128,-0.002386563,-0.004816756,0.018126724,0.028966894,-0.007926469,0.0056697265,-0.0051173805,0.011471648,-0.010087441
core_ppi_serial,-0.007771644,0.0013868448,0.0064630597,0.0007107188,-0.011149124,0.008708376,0.0022960126,-7.129274e-05,9.745872e-05,-0.00075717445,-0.0017744732,0.0013514285,0.015126676,-0.008791009,-0.011758132,0.004487163,0.0023846666,0.00018968113,0.0025293,-0.0055918265,-0.0031112044,-0.0001930474,-0.0037144192,0.006888491,0.009694249,0.0021957562,0.00072202063,-0.009725926,-0.0116142845,0.008657148,0.010002397,-0.000578925,-0.002680533,-0.00029528886,0.0011651192,0.0018071064,-0.005874699,-0.016834043,-0.013074454,-0.0024208878,0.0013780966,0.009522573,-0.003698443,0.00023640005,0.0050327242,0.012230935,0.007123964,0.003422984,0.007969771,0.010169989,0.0045771017,0.00520362,0.00074317073,-0.0038536994,-0.0103480425,0.011884407,0.010843156,0.0041616037,0.0018735218,0.002931586,-0.0012410465,0.012590859,-0.0015564078,0.00027587614,-0.0043578735,0.0050885417,-0.0056145512,-0.01321165,-0.008019594,0.019360326,-0.007606702,-0.0066888537,0.01963954,-0.0026735247,-0.0042671007,-0.00013180292,0.0026005746,0.012685915,-0.007437611,0.004869127,0.0011591506,-0.003541758,0.005338503,0.01876937,-0.014924754,0.006497612,-0.014462713,-0.006940452,-0.0055802246,-0.004018441,0.007525222,0.0045898883,0.004264033,0.007983568,0.009133575,-0.009102734,0.0019633009,-6.415206e-05,-0.0047412864,0.0004571397,-0.0038804247,-0.006121042,0.008280656,0.0011053525,-0.0023888655,-0.0024545125,0.00039980194,-0.0044410964,-0.007099131,0.0025380687,0.00023167988,0.004582724,-0.0020661491,0.010160024,0.0073616127,0.007995417,0.0050816075,-0.0078558475,0.00939416,-0.00012793404,0.0046897694,-0.010124795,0.0017187939,0.0011346724,-0.00056936045,0.0059870933,0.0048073754,0.0008460595,0.013776019,-0.009641721,0.0037060417,0.008773725,0.00036582476,-0.005977748
cpi_serial,0.008410145,-0.009328736,-0.0011463083,0.0041924366,-0.02055809,0.010817462,-0.0023006042,0.010942282,-0.008317175,-0.011809325,-0.0014920578,-0.006588042,0.009797818,-0.0029146648,-0.015545189,-0.011463225,-0.003359744,-0.0046891444,-0.008270445,-0.004572751,-0.0019521202,-0.007003022,-0.0063622356,-0.0019105077,-0.0067071263,0.010579918,-0.002993289,-0.00053817633,-0.0011246523,0.0029595194,-0.0014419421,-0.011292821,-0.0134959575,0.0011467594,-0.003850028,-0.012154857,0.00016645517,-0.0032122445,-0.004289311,-0.0076783905,0.0012295893,-0.00054458994,-0.0038065943,-0.0008878018,-0.0077695386,0.002714146,-0.00082006736,-0.004409961,-0.004253918,-0.00022156583,0.0021126927,0.006420927,0.0009639752,0.002641158,-0.008543842,-0.008333828,-0.0010009855,0.0041769147,-0.0032596353,0.0031421627,0.0002428767,0.016452335,-0.00555615,0.0039814073,0.004568595,0.0068442933,0.008691229,-0.040516093,-0.016872345,0.0034639006,0.022277081,-0.020845987,0.018553402,0.00085751433,0.013781683,-0.007008255,0.010263098,0.011337693,0.003495006,0.002018208,0.0002800068,0.00741418,-0.0050120293,0.026822748,-0.004575389,-0.011668279,-0.015232028,0.004627118,-0.009930463,0.0032920968,0.009432793,0.000172423,0.008962079,0.0062753,0.022783611,0.0023723585,-0.00019888452,-0.008174468,-0.012218431,-0.0010842653,-0.0030714723,-0.00032686518,-0.006243061,-6.6472916e-05,-0.009972183,-0.0022037674,-0.010404747,-0.0037741514,-0.012119713,0.009965714,0.0022289993,-0.0038072886,0.00056387106,0.00262336,-0.001795769,-0.0027868778,-0.00041525066,0.0015999544,0.019482011,0.0126324715,0.013419544,-0.0063944138,-0.006497351,0.0042358744,0.015562859,-0.010710144,0.018344287,0.00050387846,0.025413156,-0.0024879808,0.00902561,0.010808659,0.016050374,0.0069669797
pce_serial,-0.01613463,0.004499709,-0.00849024,0.017691657,0.009389888,-0.002762887,-0.014171039,0.008761555,-0.010608339,-0.009818296,-0.010180504,0.013281813,0.021366583,-0.018864878,-0.039573353,-0.00378889,-0.010783849,-0.008941307,-0.011069902,0.00022028375,-0.0060103973,-0.014592523,-0.0055991765,0.0052692103,-0.009809513,0.004424147,-0.005692558,0.0047195978,0.006510632,0.0041339737,0.003391453,0.00047970776,-0.00016650296,-0.01725059,-0.012838182,-0.015830858,0.010149066,0.012999155,-0.009893744,-0.007638868,-0.0070121726,-0.0041793133,-0.012241186,0.007983152,-0.0040732003,0.00024616657,0.005114166,-0.00022324634,-0.008754005,-0.007143985,0.0033225834,0.010583823,-0.016616663,-0.009794107,0.0057585277,0.006931805,0.008673572,0.020103442,-0.003327745,-0.0011513898,0.0069119316,0.016749367,-0.006657855,0.0063434117,0.010557521,0.007442246,0.0083494065,-0.014549759,0.020650582,0.013021342,-0.0054108608,-0.033366762,0.015793793,-0.004580233,0.006252009,-0.009683901,0.020551473,0.02060555,-0.01195634,0.033052333,0.0062099732,-0.0042885365,-0.0040127984,0.017695887,-0.00063241855,-0.003684343,-0.008332822,-0.0038903407,-0.013283774,0.014194724,0.00787327,0.0035427213,-0.003531179,0.01389126,0.018918566,0.0005899156,0.0050541107,0.0036795547,0.0021205368,0.003391723,-0.00021875702,-0.009658184,-0.025127204,0.015916582,-0.0080439355,-0.015540665,-0.0025858216,-0.008191582,-0.0036501072,-0.007787937,0.012500307,0.0049342415,0.01219954,9.680411e-05,0.0046118787,-0.0046205698,0.022392854,0.003795761,0.019358894,-0.005469235,-0.0012230378,-0.0065872576,-0.0043334845,0.008201626,0.016621865,-0.0071785576,0.0056710956,0.004278557,0.021911634,-0.01217875,0.006654004,0.006814959,0.009801693,-4.6089583e-05
ppi_serial,0.006464091,-0.006013575,0.0022603169,-0.0018751994,-0.008183693,-0.001957162,-0.005602586,0.0010084729,-0.022103501,-0.021144323,-0.0049843527,-0.019916981,-0.0059288014,-0.010479187,0.0046109897,-0.015311854,-0.0056521017,-0.0039165765,-0.011177218,-0.011777838,-0.0051628584,-0.0063298075,-0.008387684,0.0012039348,0.0042186365,-0.004081952,0.008691453,0.0012093496,0.0072724824,0.004190808,0.0031517767,-0.0017455161,-0.001332297,-0.018561687,-0.019191466,0.008077254,0.009924086,-0.0020422079,-0.0004920032,-0.008697259,-0.013171182,0.014078703,-4.2297994e-05,-0.006229062,-0.019932585,-0.009578642,0.00014270842,-0.003327024,-0.0043522744,-0.0035879205,-0.013377763,-0.005172891,0.0012916452,-0.004782631,0.00086319796,0.0025306577,-0.0005962925,-0.002288924,-0.00760738,-0.0014115237,-0.00644814,-0.0032408123,0.0020892012,-0.012468943,0.013904069,-0.0031720842,-0.00014864851,-0.036993507,-0.028600894,0.0015284958,0.036287494,0.044933133,-0.017679047,0.0013442802,0.0090186475,-0.013939855,-0.007059129,-0.011642178,0.01410415,-0.004622534,-0.01631027,-0.007924028,-0.012051614,-0.018430423,0.0031427308,-0.009602906,0.0032156243,0.010196818,0.0068531753,0.02004026,0.0016140208,-0.009790307,0.013787049,0.009534363,-0.0007043851,0.0024547577,0.002712011,0.0068361303,-0.0018378648,0.005294033,-0.017390052,-0.011237657,0.021260746,0.006672702,-0.0040970864,-0.0055483673,-0.008893608,0.010253825,0.0016928016,0.012895884,0.010599622,-0.02361456,0.009105892,0.00071851705,-0.0023053847,-0.011598699,0.0054837884,-0.006637103,0.018478397,0.012743159,0.0029563594,0.012825934,-0.0014793903,0.00014679204,0.0011617461,0.00048654596,0.0032001268,-0.016422026,-0.00086644525,-0.00090323505,-0.008478485,0.0039883005,-0.006231825,0.008337057
trimmed_pce_serial,-0.026253372,-0.010429519,-0.0072537833,0.013643718,0.0070662578,0.010774503,0.001463045,0.021553135,-0.009846885,0.0052539464,0.0026078036,0.000566539,0.0135681555,0.0013707612,-0.010664118,-0.00056073745,-0.0044345097,8.2188606e-05,0.0027924182,0.018832806,0.0017655819,0.0040721586,0.0037930731,-0.022076435,-0.018583046,-0.0033964773,-0.01263674,0.00567789,-0.008147425,-0.0077106683,-0.005775533,0.002959373,-0.0054777237,-0.002665825,0.0021974915,-0.011859316,0.00084217684,0.012481467,-0.0020978958,-0.004236843,-0.0006430353,-0.0055458215,-0.0011776438,-0.0010633396,-0.0011303092,0.006229875,0.001825649,-0.0041293455,-0.005256437,0.0016668425,0.007637318,0.00031085112,-0.0033151077,0.005673989,0.0010737143,-0.018057223,0.0067656003,0.00032237428,-0.00060195284,-0.0038771706,0.0058155735,-0.0071287025,-0.008428929,0.0018011818,0.0046802633,0.0022715086,0.002714224,-0.014903165,-0.0034225278,0.008771306,-0.0027724707,-0.027670318,0.034260817,-0.0041065393,0.00927428,-0.0070966235,0.005781399,-0.0008357753,-0.016629636,0.009051274,0.015994437,0.016850928,0.0075932713,0.016241947,-0.0020171383,-0.0019154337,0.0030511708,0.00407049,-0.010845131,0.0042486074,0.0038645398,0.010237633,0.0014387262,0.0076869526,0.012398183,0.0022613937,-7.043383e-05,-0.00085543585,-0.00061748864,-0.0077225673,0.0025766233,0.0017073372,-0.02210432,0.0044922996,-0.0055676084,0.00604207,-0.0035636404,-0.007452634,-0.0018070217,-0.00040553318,-0.00087773835,0.008115997,-0.004920116,-0.0024304565,-0.0016089147,0.00024015995,0.002124395,0.003963476,0.00218118,-0.003582421,0.0058593405,-0.0028904688,-0.015889239,0.007432524,0.010288144,-0.005749376,0.007684326,0.010964973,-0.006135667,-0.004058738,0.0037970347,-0.004886613,0.0010973567,0.0016715687
unemploy_serial,0.014481038,0.0030165184,-0.0019678606,-0.015473444,-0.010526524,0.0017901354,0.009400379,-0.00076489977,-0.0035377485,-0.0042966832,0.0013671018,-0.0064460924,-0.016328106,0.0051325844,0.010931165,-0.0055243946,0.0035983934,-0.0041237734,-0.0031054865,0.0029645509,-0.0024047524,-0.0006444142,-0.00330661,-0.007769055,-0.00573472,0.0035161902,0.0017968186,-0.0088180415,-0.01125802,-0.0051921597,-0.003685724,0.008227274,0.0010916578,-0.005161366,-0.00819022,0.0034491736,0.0061984477,0.0051616407,0.0060209674,-0.010018391,-0.007313958,-0.00091194746,0.006514356,0.0020132733,-0.004693605,-0.002761867,0.0018504772,0.006069635,0.0031789166,-0.00087665045,-0.016058559,0.0035181108,0.0063272784,0.008020295,-0.0051789843,0.0013149211,-0.021086842,-0.0025019052,-0.0074886824,0.00017128198,0.004187031,0.00023983314,0.007195047,-0.0056448253,-0.0036029208,-0.0015550625,0.007334521,-0.021153452,-0.01951526,-0.009219189,0.022116993,0.018725198,-0.01889152,0.02800533,-0.005148073,-0.0049259816,-0.00038295484,0.004731728,0.00964147,-0.025120335,0.004356565,0.0010117872,-0.003016776,0.011533736,-0.005565377,0.009789952,0.007202213,-0.0054465295,-0.008761166,-0.003085166,-0.003789372,-0.008772015,-0.0049275295,0.0048019583,-0.0034641924,-0.0053449906,-0.008456981,-0.0057178973,0.007123887,0.0072439,-0.015157181,-0.01590184,0.019146139,0.010702443,0.005272328,-0.00319909,0.007875352,0.002574426,-0.0017633532,-0.0007837735,0.00044906267,-0.007869172,0.008156932,0.0034796558,0.0002828146,-0.00037383515,0.002813049,-0.0028059517,0.0070937765,0.010893635,-0.003362806,0.0011132297,-0.0031144104,-0.0066251867,-0.003285058,0.0002561094,0.0033727903,-0.00019909814,0.0065743816,0.015786871,5.450158e-06,-0.0010620734,0.0027057072,0.0036759956
