,pr_1m_0m_cross,mv_cross,btm_cross,mom_12m_1m_cross,ram_12m_0m_cross,vol_3m_cross,res_mom_12m_1m_0m_cross,res_vol_6m_3m_0m_cross,asset_turnover_cross,gpa_cross,rev_surp_cross,cash_at_cross,op_lev_cross,roe_cross,std_u_e_cross,ret_noa_cross,etm_cross,ia_mv_cross,ae_m_cross,ia_ta_cross,rc_a_cross,r_s_cross,r_a_cross,fred_ff_cross,t3m_cross,t6m_cross,t2y_cross,t3y_cross,t5y_cross,t7y_cross,t10y_cross,aaa_cross,baa_cross,snp500_pr_cross,wilshire500_pr_cross,ted_cross,t1y_ff_cross,t5y_ff_cross,t10y_t2y_cross,aaa_t10y_cross,baa_t10y_cross,aaa_ff_cross,baa_ff_cross,core_cpi_cross,core_pce_cross,core_ppi_cross,cpi_cross,pce_cross,ppi_cross,trimmed_pce_cross,unemploy_cross,retail_mfr_cross,m1_cross,m2_cross,export_growth_cross,import_growth_cross,real_gig_cross,real_pig_cross,federal_tg_cross,real_gdp_cross,corporate_tg_cross,industrial_prod_cross,home_pr_cross,wti_cross,capa_util_cross,snp500_pe_cross,snp500_vol_cross,pr_1m_0m_serial,mv_serial,btm_serial,mom_12m_1m_serial,ram_12m_0m_serial,vol_3m_serial,res_mom_12m_1m_0m_serial,res_vol_6m_3m_0m_serial,asset_turnover_serial,gpa_serial,rev_surp_serial,cash_at_serial,op_lev_serial,roe_serial,std_u_e_serial,ret_noa_serial,etm_serial,ia_mv_serial,ae_m_serial,ia_ta_serial,rc_a_serial,r_s_serial,r_a_serial,fred_ff_serial,t3m_serial,t6m_serial,t2y_serial,t3y_serial,t5y_serial,t7y_serial,t10y_serial,aaa_serial,baa_serial,snp500_pr_serial,wilshire500_pr_serial,ted_serial,t1y_ff_serial,t5y_ff_serial,t10y_t2y_serial,aaa_t10y_serial,baa_t10y_serial,aaa_ff_serial,baa_ff_serial,core_cpi_serial,core_pce_serial,core_ppi_serial,cpi_serial,pce_serial,ppi_serial,trimmed_pce_serial,unemploy_serial,retail_mfr_serial,m1_serial,m2_serial,export_growth_serial,import_growth_serial,real_gig_serial,real_pig_serial,federal_tg_serial,real_gdp_serial,corporate_tg_serial,industrial_prod_serial,home_pr_serial,wti_serial,capa_util_serial,snp500_pe_serial,snp500_vol_serial
baa_serial,0.0089569595,0.00867189,0.0077174082,0.017724715,0.01132409,-0.0038657025,0.007251314,0.0061004004,0.012007928,0.002259263,0.0030863627,0.024910228,0.0024202163,-0.011375021,0.026375616,-0.00015811165,-0.011685711,0.006357714,0.0076573584,0.0019399491,0.012842193,0.020094326,0.0040098294,-0.0044554723,0.0013252876,0.0056375144,-0.004059241,-0.006440088,-0.015061995,-0.014444359,-0.016389444,-0.0048261182,-0.00017639599,0.016763667,0.015746903,-0.0014631297,-0.008069399,-0.0023173809,0.005475024,0.007361407,0.0040295855,0.00043368991,-0.0041741794,0.00314461,0.02145664,0.0064422954,-0.0037255185,0.022203257,0.0049176747,0.0009448623,-0.0013019856,0.002618983,0.0029194409,0.01558149,-0.0061422563,-0.011230931,0.003300101,-0.009686051,-0.013588402,-0.010329069,-0.007446652,0.030328242,-0.007171315,0.0005243497,-0.011377141,-0.0027099284,-0.00357602,0.024568822,0.04259582,0.023973871,-0.010432019,0.0075910594,-0.012486139,-0.017238589,-0.01055281,0.026850514,0.0060826177,-0.00081207405,0.002667411,-0.006966364,0.01633411,-0.01981451,0.018884633,0.028505808,-0.0065542823,0.0012713743,0.01582116,0.00317586,0.018542234,-0.022054166,0.006651747,0.007174697,-0.0011976081,0.0032464545,0.0015105358,-0.004143049,-0.0039909896,-0.005001121,0.012303998,0.0079784,0.006107182,0.0055327076,-0.004267651,-0.0061914334,0.0018438937,0.00025469367,-0.0021365033,-0.0048433146,0.0025800618,-0.0049719657,-0.0016637237,0.025552783,-3.5055564e-05,-0.0010009737,0.022612274,0.008046789,0.00083487446,-0.0021817898,-0.0044074673,-0.013457041,0.007118932,-0.0021150878,-0.009777874,-0.006532346,-0.011081756,-0.02858783,-0.012233466,-0.0044874204,0.022515127,-0.0032914625,0.0002595883,-0.013115912,0.0055096596,-0.010587795
snp500_pr_serial,-0.006043887,-0.019438965,0.0018763386,-0.011990286,0.0008960793,-0.026538333,-0.010613527,-0.015299403,-0.004196605,-0.009093816,-0.00029247822,-0.034392975,-0.015013065,0.017322464,-0.022131957,-0.012366573,0.022613639,-0.006567778,-2.8613838e-05,-0.015713349,-0.011775407,-0.018439133,-0.020213556,0.012107796,0.010699622,0.013182551,0.014091227,0.01751123,0.016380878,0.015492386,0.014425353,0.0004556001,0.001006521,0.015435611,0.016211577,0.020144517,0.0058470615,-0.0029044542,-0.017682118,-0.010440084,-0.0051570903,-0.010341113,-0.005527278,0.0033774844,-0.024967669,0.0050259875,0.0024014246,-0.023313362,0.0022376922,0.0111658,-0.008850477,0.015275463,-0.015091452,-0.010555392,0.016942482,0.014648649,0.0069247307,0.003582158,0.0031880536,0.0076185926,0.0003632051,-0.025165284,-0.008550478,-0.012680522,0.007479391,-0.007271229,-0.0074833767,-0.00022435177,0.00049964595,-0.0036776718,0.02600528,0.020755608,-0.033642273,0.016456503,-0.019950595,-0.0016934443,0.013062111,-0.008672427,-0.0024365964,-0.0050004125,-0.0051773014,0.021782856,0.002489234,-0.010153143,-0.004945812,0.022042535,-0.016124455,0.009551356,0.0056579593,0.011324858,0.017173335,0.018994058,0.014537137,0.017986411,0.018582543,0.017473334,0.015154881,0.013762602,-0.0063848174,-0.0022177855,0.008053543,0.0076503055,0.031186014,0.010712073,-0.00618486,-0.021513531,-0.009713315,-0.004579832,-0.009044333,-0.0064382995,0.003760687,-0.021750135,0.002333252,0.0030426907,-0.015209164,-0.0012679708,0.011947213,-0.014928304,0.011988066,-0.010030139,-0.0083973585,0.017287033,0.015987005,0.013504755,0.0031489385,0.006838525,0.010384922,-0.007420125,-0.015101938,-0.015008539,-0.0069344146,0.010508717,-0.013302424,-0.004762631
wilshire500_pr_serial,-0.0009873465,-0.004846372,0.006536968,-0.009877253,-0.005063333,-0.02432531,-0.014433734,-0.0121797845,-0.0011827922,-0.0066736233,-0.001815361,-0.024427699,-0.009091861,0.008903412,-0.013420711,-0.00624962,0.020067375,-0.002333255,0.0009711554,-0.008032533,-0.0064104754,-0.010479144,-0.01238376,0.0045239488,0.0045895064,0.003366551,0.004439914,0.006847633,0.0053607095,0.0050343634,0.0043778075,0.003393981,0.0037376732,0.005490898,0.0056948867,0.00959616,0.00970493,0.001333446,-0.009631561,-0.0039380826,-0.002267229,-0.0016062311,0.0037387442,-0.0013417734,-0.006912819,0.0006321565,0.00018443418,-0.0064418553,0.001575146,0.0060630385,-0.002435654,0.008922939,-0.006445283,-0.006490969,0.012320653,0.008672203,-0.002529433,-0.0014513301,0.00031714188,0.0004216429,0.0037967192,-0.013196559,-0.0017821036,-0.0045647067,0.00027427764,-0.002329078,-0.005918535,0.0022075558,0.0038364865,0.008045955,0.0050543696,0.005038414,-0.028784283,-0.0090505155,-0.013767418,0.001174301,0.0017189321,-0.003690993,-0.011797392,0.001088493,-0.0021038852,0.006606008,-0.00444395,0.005287912,0.0059807017,0.014779238,-0.0036072193,0.0044842456,-0.0010786043,0.0015138603,0.009202104,0.009229765,0.008551301,0.011109169,0.008616367,0.0070170183,0.007167434,0.004816943,-0.0006596843,0.00068127766,0.0051946593,0.0040116836,0.015426185,0.009777019,-0.0045952606,-0.009463763,-0.0028501174,-0.0006830573,-0.0036180872,-0.00019603292,-0.0005647191,-0.0068358197,0.0018828755,0.00235519,-0.0024711525,-0.0013287484,0.007063309,-0.0073857866,0.0073997253,-0.0040583187,-0.005965561,0.012158155,0.008866483,0.00086573156,-0.00041785924,0.00359095,0.004726553,0.0009079054,-0.0070154974,-0.0024879696,-0.00189229,0.0042520743,-0.0052246577,-0.0043324
ted_serial,-0.0028857214,-0.005897936,0.005402514,0.0012159904,0.0051894425,-0.015895575,-0.0014635096,-0.011650801,-0.0033139982,0.00058442965,0.0019956562,-0.0024301535,-0.0080523975,0.008877554,-0.00076436636,0.0004461571,0.002375281,-0.004067225,-0.00084325654,-0.011067259,-0.0033586803,-0.003162599,-0.009210532,0.0083657345,0.008198088,0.01245703,0.010508303,0.007530495,0.005033979,0.0064483336,0.004779883,-0.005660657,-0.0010558167,0.013600259,0.013807437,0.012645804,-0.011358586,-0.0038673435,-0.0037048734,-0.0007410453,-0.0032034323,-0.0060720015,-0.0023628662,0.00089894293,-0.0067442935,0.0020880494,0.010392003,-0.0033464758,0.014921622,0.010233236,-0.013834256,0.002652286,-0.008989864,-0.005693723,0.0044177203,0.00096045225,0.0021355194,-0.006633335,0.000182305,-0.005548914,-0.0072299866,-0.001879253,-0.011256853,-0.0013150239,0.00056590984,-0.009007047,-0.005443997,0.0138984695,0.0061419015,0.010803821,0.0072957226,0.017579919,-0.018698286,0.0036913936,-0.02042899,0.0058098966,0.012800568,-0.0017748083,0.0052837688,-0.001440814,0.002500301,0.020660508,0.024445552,-0.0098005505,-0.011588643,0.009442916,-0.014241007,0.0043734093,0.013255379,-0.006163527,0.011567648,0.0100288605,0.010949274,0.012238397,0.012745806,0.010492718,0.00995618,0.007856455,-0.003678526,0.00016672356,0.0025666936,0.0023226822,0.02286316,-0.0043355906,-0.0023349526,-0.011993191,-0.0020211325,-0.0025331557,-0.0022552817,-0.006353913,-0.000871044,-0.0010636775,-0.00031381688,0.012146319,0.0018504146,0.014651152,0.007810048,-0.009337764,-0.00045603508,-0.013039051,-0.0076194797,0.005978802,0.0021179635,0.0008911408,-0.008363299,-0.0060786153,-0.0041385666,-0.009064272,0.002411352,-0.017875323,0.004503593,0.0011726228,-0.013165704,-0.00765374
t1y_ff_serial,0.0015000716,-0.019284012,-0.0055979635,-0.00819461,-0.0025971623,-0.006224126,0.00043061856,-0.002740202,-0.0051977527,-0.0011725067,-0.0011487202,0.0015351715,-0.00094344205,-0.0024829854,-0.010154628,-0.0051524527,-0.005543192,-0.0039681485,-0.0065076803,-0.0051732995,-0.004236463,-0.0064393743,-0.0054661073,-0.00013810012,-0.0075821606,-0.008449215,-0.00027143443,0.0022321101,0.0064814044,0.009673362,0.010765382,0.0149810035,0.019384565,-0.008511814,-0.007360136,0.011399776,0.010249537,0.005336881,0.003513607,0.0014575677,0.0042014043,0.0093403,0.011674413,-0.010521176,-0.009807002,-0.00939997,-0.0035861742,-0.011170477,-0.0024771881,0.0010596171,0.0013772838,0.0031339321,-0.008001625,-0.0061733234,0.0039719497,0.0045442902,-0.006964604,0.003139885,-0.0030293958,0.00043793613,-0.0044426774,-0.012210148,0.0014318752,-0.008597026,-0.002322911,-0.012546767,-0.0014423678,0.0055726003,-0.0056959437,0.0034054532,-0.0019100399,0.0078301495,-0.001621457,0.0146045005,-0.0056956112,-0.005703753,0.0026840796,0.014264526,0.008925206,0.0055936184,-0.00530738,-0.0092241075,0.0020900762,-0.0002972996,-0.0032326905,-0.008451496,-0.009703702,0.005134345,0.0037888149,0.0095415395,-0.0034494197,-0.0014334318,0.0009929637,0.0022821622,0.0011734789,0.0053671254,0.004118332,0.0042088963,0.008151699,0.01951136,-0.012177595,-0.011157842,0.011998904,0.005499152,0.005949813,0.00536692,0.002007861,0.006397702,0.010892033,0.0064157974,-0.010930962,-0.0053586094,-0.00858197,-0.00062386296,-0.0060614827,-0.0035553486,-0.0012797231,0.003412528,0.0037434374,-0.008095888,-0.004683449,0.00097210467,0.0015363145,-0.0070775063,0.0028003214,0.000447036,0.0014405425,-0.003754455,-0.0074888896,0.0035040753,-0.0037353195,-0.0013015338,-0.014895203,0.00016097084
t5y_ff_serial,-0.011858651,-0.022692494,-0.0053658653,0.0016092465,-0.005252305,-0.011881163,-0.011842343,-0.0006552866,-0.005901142,-0.012147296,-0.0039493553,-0.011436391,-0.0014293483,-0.011652036,-0.005233332,-0.01352564,-0.0063533876,-0.00496981,-0.0047089052,-0.0086846985,-0.0038332825,-0.0048395647,-0.008982401,-0.0091278395,0.002726182,0.0024448915,0.0012888114,0.002022808,0.004983367,0.0044999956,0.0043556346,0.012779793,0.015718892,-0.004213495,-0.0031580208,0.009665082,0.019073267,0.011347019,-0.002360446,-0.005933448,-0.0020709245,0.0040383074,0.004363945,-0.007559593,-0.0076425164,-0.008155708,-0.008645274,-0.008780162,-0.008415685,-0.002750638,0.0012712809,0.016129458,-0.005424616,-0.0009476194,0.008864134,0.009101281,6.9309375e-05,0.008283226,-0.011874026,0.0063844183,-0.010204876,-0.00766599,0.002783341,-0.015155329,0.004083248,-0.00457179,0.00017678202,0.0038091491,0.024460582,0.011127585,0.007675596,0.005473054,-0.014546005,-0.0152223315,-0.012438585,0.007290506,-2.8739625e-05,0.013925993,0.0026637476,0.008022612,-0.0103182,-0.011461407,-0.0051668887,0.008940701,0.008372141,0.009602749,-0.0013922547,0.0072533675,0.009830414,0.004186421,0.003622774,0.0037834859,0.004840385,0.010958677,0.008618383,0.007907596,0.00625535,0.005650941,0.013527697,0.016995655,-0.0044628303,-0.0044652782,0.009018816,0.0202611,-0.0014661636,-0.0021763602,-0.005490288,-0.0013689719,0.0003686203,0.004890022,0.0013566749,-0.005342796,0.00019653726,-0.0064552682,-0.004173619,-0.008327137,0.0049518887,-2.800487e-05,0.018059079,-0.0052595614,0.0010344727,0.006742186,0.0057080304,0.0071672536,0.008445518,-0.00979525,0.007857733,-0.008571536,-0.0038675538,0.0096175345,-0.010142826,0.004842968,0.0002618744,0.006193064
t10y_t2y_serial,0.0055108415,-0.0050727343,-0.001709996,-0.00040600792,0.0072421734,-0.009987473,0.0014381219,-0.0044378303,0.0014967915,0.005657679,0.005201517,-0.0043090447,-0.00017684494,0.007952878,-0.0047454396,0.0029786576,0.011377267,0.0018243801,0.0023296096,0.00272494,0.00035298622,-0.0034171662,-0.001284552,0.00028939472,-0.0016915974,-9.1056165e-05,-0.0022941087,0.001071015,0.0006707999,-0.00018722774,-0.0009523752,-0.009454649,-0.008903817,-0.0022526737,-0.0009972695,0.008221942,-0.0012889153,-0.0026707666,-0.0044659376,-0.0030668178,-0.0013358338,-0.0043462776,0.0025045928,0.0067203925,-0.0049116192,0.008230072,0.00356028,-0.0032087485,0.002998952,-0.0010857562,0.00033598958,-0.0017453427,0.0034734528,0.00030639739,0.0021884118,0.002873333,0.006225708,-0.003638933,-0.0030792467,-0.0009811312,0.0036769663,-0.0049165,0.0023228305,-0.0015262861,-0.0008114753,0.001377752,0.0006288491,0.00497911,-0.0070621893,-0.009021143,0.0047869184,0.008800731,-0.007932025,0.008811704,-0.0061923214,-0.0037060617,0.010752517,-0.0006049732,-0.0017415516,0.0043035545,-0.0049392455,0.0026464558,-0.000518883,-0.00058749755,0.0005529893,0.004920415,-0.00058131455,0.0018371141,-0.0022965844,0.0036767705,-0.00024995828,-0.002705446,-0.0016365045,-0.00054059917,0.0004883115,-0.00040056705,-0.0010544797,-0.0012043549,-0.0133942235,-0.012202607,-0.005318856,-0.005176504,0.0121734375,9.623222e-05,-0.0040903403,-0.0011610585,0.00071846263,0.0014558107,-0.0034260121,0.0002978749,0.0038485008,-0.004054971,0.0023239702,0.0044188267,-0.002975261,0.0021241498,0.00031279484,-0.0018473188,-0.002000749,0.0025762443,-0.00035015284,0.0015845547,0.00083919277,0.003963166,-0.0033296423,-0.0014435953,0.0015269612,0.00034042203,-0.004042319,-0.0019546198,0.00082672486,-0.00018331327,-0.0024709671,-0.0013802494
aaa_t10y_serial,-0.005448435,0.009058233,-0.0054361257,0.012074832,0.0033628438,0.007444607,0.0040127253,0.005739873,0.0029871126,-0.0065724794,0.0007063053,0.015164159,0.0026959982,-0.009658937,0.012654586,-0.0022335614,-0.013648869,0.0009904886,0.002403622,-0.0028096423,0.004423498,0.0081030615,0.0072277714,-0.00044084032,-0.002901629,-0.0029077148,0.0025447723,-0.0012911533,-0.0047786734,-0.0049809944,-0.0057015056,-0.0038238056,-0.0038392928,0.007994201,0.008396785,-0.0030162623,0.0030687526,-0.0034626673,0.0070119803,-0.0023013055,-0.0057037417,0.0006575874,-0.0009622644,0.002140483,0.011575066,0.0033041358,-0.0018581306,0.012974328,0.0027985775,-0.00047155283,-0.0041603744,-0.0007012327,0.0032789046,0.009328693,0.006881713,0.0039023107,-0.008728759,-0.007199497,-0.01105576,-0.007453768,0.015407262,0.022548566,0.0036829899,-0.007906299,-0.0093802195,0.008015874,-0.0071942317,0.0010432668,0.0204974,0.001212252,0.009120581,0.0018028282,-0.0026576377,0.005415045,0.002278788,0.016473627,-0.0006551106,0.00495526,-0.00010992552,-0.00038212643,0.0083148,-0.0073442617,0.0026434823,0.0035535544,0.00135919,0.0015141491,0.010619325,-0.0033271655,0.0030036971,0.0038412106,0.0043408214,0.0056254007,0.001140812,5.6195568e-06,-5.1320385e-05,0.0028785923,0.001637626,0.0008776212,0.00430596,-0.0008481713,0.0057273316,0.006083068,-0.004125057,0.0048030233,0.002395287,-0.00066401495,-0.008719075,-0.01118784,-0.00048798404,-0.008252179,0.0018002772,0.01181645,0.0058102855,-0.0009907178,0.010045115,0.0048211254,-0.0033142187,-0.0077687865,-0.0028430854,-0.0050233565,0.0036737681,0.0081333965,0.006047458,-0.014979122,-0.0060634413,-0.013630441,-0.00711197,0.017886005,0.014887143,0.012684353,-0.006491092,-0.009975559,0.014465701,-0.01018462
baa_t10y_serial,0.0022173878,0.012550379,-0.011486594,0.0065546697,-0.0008786594,0.011613177,0.009199769,-0.001337289,-0.0038350904,0.004067969,-0.0012554176,0.022742894,0.0040987926,-0.012394637,0.008920382,0.0062338654,-0.017524756,-0.00030052837,-0.002024242,0.0015909732,0.0036884828,0.0069136783,0.011970002,-0.002343119,0.0030343882,0.000120020064,0.0019530385,-0.0027216482,-0.005401515,-0.005153465,-0.006300015,-0.010492036,-0.0073578227,-0.0032350684,-0.004112967,-0.007536554,-0.008943716,-0.001867346,0.0053811315,0.0024212294,-0.001013795,-0.0033977432,-0.0043495884,0.006653297,0.012726472,0.004009892,0.0076420284,0.013505977,0.006926908,-0.0015055818,0.003097791,-0.0070936135,0.003257437,0.0038647929,-0.0026979179,-0.0022624878,-0.0012297644,-0.0055858055,-0.0015604908,-0.002348946,0.0046814852,0.019919999,0.0017968828,0.0008342606,-0.0062657837,0.0044842083,-0.0002755295,0.0027760172,0.009941809,-0.009634854,-0.008293404,-0.0027285358,0.017641969,0.015824443,0.0010222476,0.0005986998,-0.0025770518,0.007088479,0.00022773666,0.0032211721,-0.002226746,-0.009510397,0.0007678079,-0.0015370446,-0.0013505562,-0.009705668,0.00058108603,-0.0039935187,-0.0010266739,0.008286464,-0.000145405,0.0008602605,-0.0010603238,-0.0010539645,-0.0020838343,-0.003560194,-0.0028227835,-0.0036272083,-0.004830395,-0.0069647073,-0.0029954375,-0.003937546,-0.009035611,-0.0094811665,-0.002686762,0.0043643774,-0.0015690392,-0.00419407,-0.0026731186,-0.0038826228,0.0066311304,0.014815371,0.0040193107,0.006465713,0.01111697,0.0071271327,-0.002324618,0.00036917132,-0.0055697365,-0.00072197104,0.0018541238,-0.0047535794,-0.0026603541,-0.0053323116,-0.005730905,-0.00353924,-0.00525509,0.007612001,0.012309933,0.0055393614,0.0003350674,-0.0060199923,0.007942794,-0.0025931462
aaa_ff_serial,-0.0036637369,0.012519288,-0.0016256545,0.0032253736,-0.0094130365,0.0031065706,0.00052348524,-0.0024208776,-0.0061026425,-0.0048589315,-0.0063862125,0.0051990384,-0.0026883015,-0.010237144,0.002644738,0.0030395235,-0.008512123,-0.0034479925,-0.0057683177,-0.0065088873,-0.0038103673,0.0015417256,-0.0018488098,-0.00034892838,0.002846853,-0.006274147,-0.0014932789,-0.0044482634,-0.0050784363,-0.0053960797,-0.0040548868,0.006820098,0.0071952357,-5.5068638e-05,-7.137912e-05,-0.0042875353,0.003740936,0.0012360488,0.002193524,0.004134834,0.0044001453,0.0026021479,0.0032332137,-0.0076299882,0.008410847,-0.008880675,-0.003161444,0.0059452928,-0.0021945583,-0.0043118717,-0.0022776334,-0.0044758995,0.0004988266,0.0026864836,-0.0053607286,-0.0065225526,-0.0050942125,-0.0036257363,0.0053432556,-0.0021021275,0.005213487,0.0072754584,0.002681672,-0.0023995575,-0.0021909275,-0.0051483824,0.0035886406,0.005507024,0.01850825,0.017465914,-0.0075233313,-0.009239387,0.012926113,0.009269048,0.0035689091,0.012282922,-0.009971113,0.014447757,-0.009066857,0.009745666,0.0087466175,-0.008185413,-0.00058804936,0.011670135,0.00992454,-0.0006002167,-0.0061376872,-0.0015143311,0.0063178684,-0.0018813001,-0.0014528342,-0.00017836527,-0.0017550619,-0.0027035496,-0.00015821139,-0.00096780376,-0.0025857454,-0.0023477343,0.008769161,0.009500248,0.0041641006,0.0051106517,-0.004982323,-0.0012590731,0.0032529996,0.0055779754,0.0007455303,0.002821817,0.0019747189,0.0026181291,-0.000760323,0.0074406867,-0.00018992391,-0.00041512854,0.0053706076,0.001579316,-0.0041642706,-0.0010709851,-0.0016827593,-0.0013280436,0.001956466,-0.003926298,-0.004349104,-0.006745553,-0.003103546,0.0050548697,-0.0034334175,0.0073909843,0.007178152,0.011686499,-0.0005176541,-0.0021184557,-0.0017353673,0.0076087206
baa_ff_serial,0.012309157,-0.005265426,-0.00021739153,-0.0029766648,-0.00331918,-0.018883655,-0.0032721478,-0.011083857,-0.0034857562,0.0020755308,-0.005355814,-0.003958769,-0.0024449197,-0.009565943,-0.009274764,-0.0063392962,-0.006701697,-0.0012695227,-0.0025516937,0.00051938725,-0.0017555144,-0.0015632617,-0.0017806258,-0.0005402377,0.004926075,-0.0013038133,0.0035556403,0.0006270432,0.0024772815,0.0029183934,0.0068050977,0.015697552,0.018319234,-0.0071456623,-0.008018149,-0.004547096,-0.0022673756,-0.0024859956,-0.0021770168,-0.0036496746,0.0041512763,0.0011997017,0.0051237685,-0.01130599,0.012398574,-0.01130128,-0.0019774965,0.0057924394,-0.0068044295,0.0004940865,0.0045790416,0.0055944365,-0.015089184,-0.00930363,0.0027410816,0.0057500727,0.008174973,0.014584381,0.00025639852,0.014681775,-0.022843724,0.0016985808,-0.0032419984,-0.005567872,0.011729409,-0.014915312,-0.00496164,0.02039298,0.024740811,0.0064742914,-0.014842837,0.0025704582,0.003442885,-0.0028431765,-0.011020487,-0.00968671,-0.0011488141,-0.00092590647,-0.002553016,0.008274319,-0.008197821,-0.026544344,-0.0067843134,0.016262632,0.0058037676,0.0074301017,0.00023851078,0.0040484676,0.004815725,0.003687576,0.002723879,0.003281157,0.002416083,0.002996024,-0.0007307647,-0.000328689,-0.00038437083,0.0008085482,0.005106883,0.011319927,-0.0048736273,-0.0057228585,-0.00300947,-0.002777464,-0.001970179,-0.005146239,0.0005878259,0.0076811975,0.0024108882,0.007449575,-0.0044610864,0.014165229,-0.004224863,0.001046273,0.006991895,-0.007608168,-0.003007502,0.0049478873,0.0055279573,-0.012445086,-0.004458398,-0.0036119851,-0.0010849801,0.016240718,0.011012748,-0.0008504704,0.013659037,-0.022450637,-0.00044024922,0.0002354382,-0.004503137,0.010710175,-0.013014536,0.0004294217
core_cpi_serial,-0.003971169,0.009368622,-0.006866133,-0.004273637,-0.0075428938,0.026855605,-8.141808e-05,0.013526732,-0.0040890644,0.000157037,0.0017408669,0.008798667,0.009621858,0.0038034972,-0.00085321115,0.011875859,-0.004503674,0.0024154966,-0.0005093082,0.008897643,0.0043832166,0.0029396515,0.016092159,-0.0058107637,-0.0031201125,-0.004097762,-0.0056510326,-0.004868485,-0.0011111896,-0.0005473824,-0.00097043347,-0.0021642162,-0.009302915,-0.011027767,-0.010436926,-0.004613629,-0.0043111467,0.0044037746,0.006592596,0.001452285,-0.004394895,-0.00017146696,-0.002685218,-0.005041995,-0.0007324503,-0.0045000906,0.00018425134,-0.0009598167,-0.005484748,-0.0018257181,0.0027540883,-0.008388655,0.015531307,0.0027095783,-0.0016484251,-0.0024152393,-0.0035552946,-0.0014502625,0.010389103,-0.0016085632,0.0075037093,-0.00059193315,0.0030213725,0.009799537,-0.0018765103,0.006986423,-0.0003186626,-0.019454248,-0.016366675,-0.012855202,-0.0034297188,-0.014031445,0.017021567,-0.00995654,0.015123029,-0.014344023,-0.015714632,0.0060239774,-0.0045781787,-0.003216753,0.009905711,-0.005165198,-0.0043974146,-0.004226029,0.00024842354,-0.017751228,0.004095533,-0.0041880487,-0.010049778,0.008133575,-0.008553575,-0.0062745498,-0.0062865084,-0.0076866588,-0.0047446997,-0.0043351315,-0.0025134685,-0.0014971668,0.0014150402,-0.002313167,-0.004163088,-0.0017867355,-0.013592003,-0.003913008,0.0026150465,0.010401002,0.0049407138,-0.0014502405,-0.001503805,-0.0008347916,-0.0038638862,-0.005516186,-0.0035347755,-0.0061004627,-0.007331329,-0.0065811574,-0.0048965407,0.011547834,-0.0040050223,0.020990292,0.00422832,-0.0020264501,0.00012303272,-0.005252295,0.0008070296,0.016675565,-0.0016388091,0.00812598,-0.004750555,0.007986384,0.003533923,-0.0028871212,0.0071695577,0.0015589288
core_pce_serial,0.0024811483,0.009097774,0.00012705327,-0.006328157,-0.0026354934,0.018900927,0.0067883,0.008254832,0.0028542164,0.0035283258,0.0023871083,0.0028354258,0.0041221594,0.0042053643,0.0006116148,0.0055525615,0.0030695265,0.0027674774,0.001627429,0.0070108455,0.0010890521,0.0011947455,0.007160386,-0.0012940884,-0.007836494,-0.004731694,-0.006963591,-0.004965249,-0.0026447163,-0.002960172,-0.00340072,-0.0045742746,-0.006968753,-0.0038747317,-0.0038328574,-0.00486271,-0.0012913437,0.0048777377,0.005580326,0.004612998,-1.7813167e-05,0.0005912953,0.0010709264,1.8616702e-05,-0.0001884999,-0.0021130804,0.0018083848,0.0010120625,0.0005199817,-0.003525326,0.0068855453,-0.01087555,0.008277961,0.0027539977,-0.007651785,-0.007391258,-0.001168101,-0.0041579343,0.006835764,-0.0053294837,0.005018092,-0.00039976643,0.005202113,0.010024637,-0.003257536,0.0065355664,0.0053898375,-0.013679122,-0.024626384,-0.013589773,-0.0026415526,-0.012460413,0.013923294,0.0058352374,0.015231008,-0.007220081,-0.007509519,-0.0010982485,-0.0023875372,-0.0034391514,0.0044851443,0.0045752446,-0.0031946078,-0.0089611625,-0.003470847,-0.017544158,0.0021014009,-0.004982257,-0.009993301,0.0012652049,-0.008474674,-0.009280798,-0.00769705,-0.008998311,-0.008685208,-0.006210818,-0.00618835,-0.0053656013,-0.0026365772,-0.0034161117,-0.0014986274,-0.0012909854,-0.012337631,-0.003677479,0.0033316722,0.008789281,0.0054817214,0.0012490747,0.0042892005,0.0027230494,-0.0029104638,-0.0032098615,-0.0031716106,-0.002272792,-0.0035244736,-0.00040019111,-0.002457545,0.006933974,-0.007887839,0.011128357,0.0027209024,-0.0070570624,-0.005880135,-0.0033603532,-0.0016719374,0.009740592,-0.0061785155,0.005652038,-0.0021454403,0.0025325816,0.004372438,-0.0037136008,0.0039078034,0.003940327
